Sentence #,Word,Tag
908,",",null
908,cm-1,B-apparatus_unit
908,),null
908,:,null
908,3421,B-number
908,(,null
908,b,null
908,),null
908,",",null
908,1655,B-number
908,(,null
908,m,null
908,),null
908,",",null
908,1583,B-number
908,(,null
908,w,null
908,),null
908,",",null
908,1519,B-number
908,(,null
908,m,null
908,),null
908,",",null
908,1428,B-number
908,(,null
908,m,null
908,),null
908,",",null
908,1402,B-number
908,(,null
908,w,null
908,),null
908,",",null
908,1132,B-number
908,(,null
908,m,null
908,),null
908,",",null
908,1116,B-number
908,(,null
908,m,null
908,),null
908,",",null
908,1065,B-number
908,(,null
908,w,null
908,),null
908,",",null
908,935,B-number
908,(,null
908,s,null
908,),null
908,",",null
908,849,B-number
908,(,null
908,m,null
908,),null
908,",",null
908,722,B-number
908,(,null
908,m,null
908,),null
908,",",null
908,695,B-number
908,(,null
908,w,null
908,),null
908,",",null
908,539,B-number
908,(,null
908,s,null
908,),null
908,.,null
909,Synthesis,B-operation
909,of,null
909,[Cu(bpa){H2O3PC6H3(PO3H)2}]*H2O,B-target
909,(,I-target
909,20*H2O,I-target
909,),I-target
909,.,null
910,The,null
910,reactants,B-material_descriptor
910,V2O5,B-precursor
910,(,null
910,0.081,B-number
910,g,B-amount_unit
910,",",null
910,0.45,B-number
910,mmol,B-amount_unit
910,),null
910,",",null
910,cupric,B-precursor
910,acetate,I-precursor
910,hydrate,I-precursor
910,(,null
910,0.211,B-number
910,g,B-amount_unit
910,",",null
910,1.16,B-number
910,mmol,B-amount_unit
910,),null
910,",",null
910,"2,2'-bipyridyl",B-precursor
910,amine,I-precursor
910,(,null
910,0.083,B-number
910,g,B-amount_unit
910,",",null
910,0.49,B-number
910,mmol,B-amount_unit
910,),null
910,",",null
910,"1,3,5-phenyltriphosphonic",B-precursor
910,acid,I-precursor
910,(,null
910,0.086,B-number
910,g,B-amount_unit
910,",",null
910,0.27,B-number
910,mmol,B-amount_unit
910,),null
910,",",null
910,H2O,B-solvent
910,(,null
910,5.00,B-number
910,mL,B-amount_unit
910,",",null
910,277.47,B-number
910,mmol,B-amount_unit
910,),null
910,and,null
910,HF,B-solvent
910,(,null
910,800,B-number
910,uL,B-amount_unit
910,",",null
910,23.20,B-number
910,mmol,B-amount_unit
910,),null
910,in,null
910,the,null
910,mole,B-amount_unit
910,ratio,I-amount_unit
910,1.65,B-number
910,:,I-number
910,4.30,I-number
910,:,I-number
910,1.80,I-number
910,:,I-number
910,1.00,I-number
910,:,I-number
910,1028,I-number
910,:,I-number
910,85.93,I-number
910,were,null
910,stirred,B-operation
910,briefly,B-condition_misc
910,before,null
910,heating,B-operation
910,to,null
910,135,B-number
910,degC,B-condition_unit
910,for,null
910,72,B-number
910,h,B-condition_unit
910,.,null
911,The,null
911,initial,null
911,and,null
911,final,null
911,pH,B-condition_unit
911,values,null
911,were,null
911,1.0,B-number
911,and,null
911,1.0,B-number
911,",",null
911,respectively,null
911,.,null
912,Green,B-material_descriptor
912,blocks,B-unspecified_material
912,of,null
912,20,B-number
912,suitable,null
912,for,null
912,X-ray,B-characterization_apparatus
912,diffraction,I-characterization_apparatus
912,were,null
912,isolated,B-operation
912,in,null
912,90,B-number
912,%,B-property_unit
912,yield,B-property_type
912,.,null
913,IR,B-characterization_apparatus
913,(,null
913,KBr,B-nonrecipe_material
913,pellet,B-material_descriptor
913,",",null
913,cm-1,B-apparatus_unit
913,),null
913,:,null
913,3550,B-number
913,(,null
913,w,null
913,),null
913,",",null
913,3364,B-number
913,(,null
913,w,null
913,),null
913,",",null
913,3058,B-number
913,(,null
913,w,null
913,),null
913,",",null
913,3058,B-number
913,(,null
913,w,null
913,),null
913,",",null
913,1636,B-number
913,(,null
913,m,null
913,),null
913,",",null
913,1591,B-number
913,(,null
913,m,null
913,),null
913,",",null
913,1525,B-number
913,(,null
913,m,null
913,),null
913,",",null
913,1476,B-number
913,(,null
913,s,null
913,),null
913,",",null
913,1439,B-number
913,(,null
913,w,null
913,),null
913,",",null
913,1233,B-number
913,(,null
913,w,null
913,),null
913,",",null
913,1160,B-number
913,(,null
913,w,null
913,),null
913,",",null
913,1058,B-number
913,(,null
913,m,null
913,),null
913,",",null
913,937,B-number
913,(,null
913,s,null
913,),null
913,",",null
913,807,B-number
913,(,null
913,w,null
913,),null
913,",",null
913,770,B-number
913,(,null
913,m,null
913,),null
913,",",null
913,703,B-number
913,(,null
913,w,null
913,),null
913,",",null
913,533,B-number
913,(,null
913,s,null
913,),null
913,",",null
913,459,B-number
913,(,null
913,w,null
913,),null
913,.,null
914,A,null
914,simple,null
914,",",null
914,one,B-meta
914,-,I-meta
914,step,I-meta
914,hydrothermal,I-meta
914,approach,null
914,to,null
914,durable,B-property_misc
914,and,null
914,robust,B-property_misc
914,superparamagnetic,I-property_misc
914,",",null
914,superhydrophobic,B-property_misc
914,and,null
914,electromagnetic,B-property_misc
914,wave,I-property_misc
914,-,I-property_misc
914,absorbing,I-property_misc
914,wood,B-target
914,.,null
915,All,null
915,chemicals,B-unspecified_material
915,were,null
915,supplied,B-operation
915,by,null
915,Shanghai,B-brand
915,Boyle,I-brand
915,Chemical,I-brand
915,Co.,I-brand
915,Ltd,I-brand
915,(,null
915,Shanghai,null
915,.,null
916,and,null
916,used,B-operation
916,without,B-condition_misc
916,further,null
916,purification,B-operation
916,.,null
917,The,null
917,wood,B-precursor
917,slices,I-precursor
917,were,null
917,cut,B-operation
917,to,null
917,dimensions,null
917,of,null
917,10,B-number
917,mm,B-property_unit
917,(,null
917,length,B-property_type
917,),null
917,x,null
917,10,B-number
917,mm,B-property_unit
917,(,null
917,width,B-property_type
917,),null
917,x,null
917,10,B-number
917,mm,B-property_unit
917,(,null
917,height,B-property_type
917,),null
917,",",null
917,and,null
917,then,null
917,the,null
917,slices,B-precursor
917,were,null
917,ultrasonically,B-condition_misc
917,rinsed,B-operation
917,with,null
917,deionized,B-material_descriptor
917,water,B-material
917,for,null
917,30,B-number
917,minutes,B-condition_unit
917,and,null
917,dried,B-operation
917,at,null
917,80,B-number
917,degC,B-condition_unit
917,in,null
917,a,null
917,vacuum,B-condition_misc
917,.,null
918,In,null
918,a,null
918,typical,null
918,synthesis,null
918,",",null
918,FeCl3[,B-precursor
918,?,I-precursor
919,]6H2O,I-precursor
919,(,null
919,3.24,B-number
919,g,B-amount_unit
919,),null
919,and,null
919,MnCl2[,B-precursor
919,?,I-precursor
920,]4H2O,I-precursor
920,(,null
920,0.94,B-number
920,g,B-amount_unit
920,),null
920,in,null
920,a,null
920,stoichiometric,B-amount_unit
920,ratio,I-amount_unit
920,of,null
920,2,B-number
920,:,I-number
920,1,I-number
920,were,null
920,dissolved,B-operation
920,in,null
920,80,B-number
920,mL,B-amount_unit
920,of,null
920,a,null
920,deionized,B-material_descriptor
920,water,B-solvent
920,solution,B-material_descriptor
920,with,null
920,the,null
920,wood,B-precursor
920,samples,B-material_descriptor
920,under,null
920,magnetic,B-condition_misc
920,stirring,B-operation
920,for,null
920,2,B-number
920,h,B-condition_unit
920,at,null
920,room,B-condition_misc
920,temperature,I-condition_misc
920,.,null
921,During,null
921,the,null
921,stirring,B-operation
921,process,null
921,",",null
921,FAS-17,B-precursor
921,(,null
921,1,B-number
921,mL,B-amount_unit
921,),null
921,and,null
921,the,null
921,proper,B-amount_misc
921,amount,I-amount_misc
921,of,null
921,ammonia,B-precursor
921,(,null
921,3,B-number
921,mL,B-amount_unit
921,),null
921,were,null
921,added,B-operation
921,dropwise,B-condition_misc
921,into,null
921,the,null
921,solution,B-unspecified_material
921,.,null
922,Then,null
922,",",null
922,the,null
922,obtained,B-operation
922,homogeneous,B-material_descriptor
922,mixture,B-unspecified_material
922,was,null
922,transferred,B-operation
922,into,null
922,a,null
922,100,B-number
922,mL,B-apparatus_unit
922,Teflon,B-apparatus_descriptor
922,-,I-apparatus_descriptor
922,lined,I-apparatus_descriptor
922,stainless,I-apparatus_descriptor
922,autoclave,B-synthesis_apparatus
922,",",null
922,and,null
922,this,null
922,vessel,B-synthesis_apparatus
922,was,null
922,sealed,B-operation
922,and,null
922,heated,B-operation
922,to,null
922,120,B-number
922,degC,B-condition_unit
922,for,null
922,8,B-number
922,hours,B-condition_unit
922,.,null
923,Subsequently,null
923,",",null
923,the,null
923,autoclave,B-synthesis_apparatus
923,was,null
923,left,null
923,to,null
923,cool,B-operation
923,to,null
923,room,B-condition_misc
923,temperature,I-condition_misc
923,.,null
924,Finally,null
924,",",null
924,the,null
924,prepared,null
924,magnetic,B-property_misc
924,wood,B-target
924,samples,B-property_misc
924,were,null
924,removed,B-operation
924,from,null
924,the,null
924,solution,B-unspecified_material
924,",",null
924,ultrasonically,B-condition_misc
924,rinsed,B-operation
924,with,null
924,deionized,B-material_descriptor
924,water,B-material
924,for,null
924,30,B-number
924,minutes,B-condition_unit
924,",",null
924,and,null
924,dried,B-operation
924,at,null
924,45,B-number
924,degC,B-condition_unit
924,for,null
924,over,null
924,24,B-number
924,hours,B-condition_unit
924,in,null
924,vacuum,B-condition_misc
924,.,null
925,Electronically,null
925,coupled,null
925,hybrid,null
925,structures,null
925,by,null
925,graphene,B-target
925,oxide,I-target
925,directed,null
925,self,null
925,-,null
925,assembly,null
925,of,null
925,Cu,B-target
925,2-x,I-target
925,S,I-target
925,nanocrystals,B-property_misc
925,.,null
926,GO,B-target
926,was,null
926,synthesized,B-operation
926,from,null
926,graphite,B-precursor
926,powder,B-material_descriptor
926,using,null
926,a,null
926,modified,B-reference
926,Hummers,I-reference
926,method,I-reference
926,",",null
926,and,null
926,dispersed,B-operation
926,in,null
926,water.11,B-reference
926,In,null
926,a,null
926,typical,null
926,macroemulsion,B-material
926,preparation,B-operation
926,",",null
926,150,B-number
926,μL,B-amount_unit
926,of,null
926,the,null
926,GO,B-precursor
926,solution,B-material_descriptor
926,in,null
926,water,B-solvent
926,(,null
926,initial,null
926,concentration,null
926,~,null
926,4,B-number
926,mg,B-amount_unit
926,mL-1,I-amount_unit
926,),null
926,was,null
926,diluted,B-operation
926,with,null
926,150,B-number
926,μL,B-amount_unit
926,of,null
926,deionized,B-material_descriptor
926,water,B-material
926,(,null
926,1,B-number
926,:,I-number
926,1,I-number
926,v,B-amount_unit
926,/,I-amount_unit
926,v,I-amount_unit
926,),null
926,.,null
927,The,null
927,solution,B-unspecified_material
927,was,null
927,sonicated,B-operation
927,for,null
927,about,null
927,20,B-number
927,minutes,B-condition_unit
927,in,null
927,order,null
927,to,null
927,exfoliate,B-operation
927,the,null
927,GO,B-material
927,sheets,B-material_descriptor
927,that,null
927,are,null
927,initially,null
927,stacked,B-operation
927,in,null
927,the,null
927,dispersion,B-operation
927,.,null
928,To,null
928,this,null
928,",",null
928,50,B-number
928,μL,B-amount_unit
928,of,null
928,diluted,B-material_descriptor
928,hydrochloric,B-precursor
928,acid,I-precursor
928,(,null
928,HCl,B-precursor
928,",",null
928,1,B-number
928,M,B-amount_unit
928,),null
928,were,null
928,added,B-operation
928,dropwise,B-condition_misc
928,and,null
928,mixed,B-operation
928,with,null
928,the,null
928,solution,B-unspecified_material
928,.,null
929,The,null
929,addition,B-operation
929,of,null
929,HCl,B-precursor
929,is,null
929,needed,null
929,for,null
929,the,null
929,later,null
929,stabilization,B-operation
929,of,null
929,the,null
929,macroemulsion,B-unspecified_material
929,.,null
930,Thereafter,null
930,",",null
930,a,null
930,toluene,B-precursor
930,solution,B-material_descriptor
930,containing,null
930,the,null
930,Cu2-xS,B-precursor
930,NCs,I-precursor
930,(,null
930,200,B-number
930,μL,B-amount_unit
930,),null
930,was,null
930,added,B-operation
930,to,null
930,the,null
930,diluted,B-material_descriptor
930,GO,B-material
930,solution,B-material_descriptor
930,.,null
931,Upon,null
931,addition,B-operation
931,of,null
931,the,null
931,toluene,B-nonrecipe_material
931,solution,B-material_descriptor
931,an,null
931,emulsion,B-unspecified_material
931,was,null
931,formed,B-operation
931,in,null
931,the,null
931,vial,null
931,by,null
931,manual,B-condition_misc
931,shaking,B-operation
931,.,null
932,Subsequently,null
932,",",null
932,the,null
932,emulsion,B-unspecified_material
932,was,null
932,sonicated,B-operation
932,in,null
932,order,null
932,to,null
932,decrease,B-operation
932,droplet,null
932,size,null
932,",",null
932,leading,null
932,to,null
932,the,null
932,formation,B-operation
932,of,null
932,a,null
932,macroemulsion,B-unspecified_material
932,having,null
932,a,null
932,milky,B-property_misc
932,appearance,B-property_type
932,.,null
933,Pure,B-property_misc
933,toluene,B-target
933,/,I-target
933,GO,I-target
933,macroemulsions,B-property_misc
933,(,null
933,in,null
933,the,null
933,absence,B-amount_misc
933,of,null
933,Cu2-xS,B-nonrecipe_material
933,NCs,I-nonrecipe_material
933,),null
933,were,null
933,prepared,B-operation
933,in,null
933,an,null
933,analogous,null
933,way,null
933,",",null
933,but,null
933,using,null
933,pure,B-material_descriptor
933,toluene,B-material
933,instead,null
933,of,null
933,Cu2-xS,B-nonrecipe_material
933,NCs,I-nonrecipe_material
933,in,null
933,toluene,B-solvent
933,.,null
934,The,null
934,reference,null
934,Cu2-xS,B-target
934,NCs,I-target
934,samples,B-property_misc
934,were,null
934,prepared,B-operation
934,by,null
934,diluting,B-operation
934,the,null
934,original,null
934,NC,B-material_descriptor
934,'s,I-material_descriptor
934,solution,B-unspecified_material
934,two,B-number
934,times,B-condition_unit
934,",",null
934,in,null
934,order,null
934,to,null
934,obtain,B-operation
934,similar,null
934,NC,B-material
934,'s,I-material
934,concentration,null
934,.,null
935,The,null
935,synthesis,B-operation
935,of,null
935,5,B-number
935,nm,B-property_unit
935,Cu2-xS,B-target
935,NCs,I-target
935,was,null
935,performed,B-operation
935,according,null
935,to,null
935,a,null
935,previous,null
935,report.8,B-reference
935,Typically,null
935,",",null
935,the,null
935,synthesis,null
935,was,null
935,performed,B-operation
935,by,null
935,mixing,B-operation
935,1.25,B-number
935,mmol,B-amount_unit
935,of,null
935,ammonium,B-precursor
935,diethyldithiocarbamate,I-precursor
935,",",null
935,10,B-number
935,mL,B-amount_unit
935,of,null
935,dodecanethiol,B-solvent
935,and,null
935,17,B-number
935,mL,B-amount_unit
935,of,null
935,oleic,B-precursor
935,acid,I-precursor
935,in,null
935,a,null
935,three,B-apparatus_descriptor
935,-,I-apparatus_descriptor
935,neck,I-apparatus_descriptor
935,flask,B-synthesis_apparatus
935,.,null
936,The,null
936,solution,B-unspecified_material
936,was,null
936,degassed,B-operation
936,at,null
936,120,B-number
936,degC,B-condition_unit
936,for,null
936,1,B-number
936,h,B-condition_unit
936,.,null
937,Under,null
937,nitrogen,B-gas
937,a,null
937,suspension,B-unspecified_material
937,composed,null
937,of,null
937,1,B-number
937,mmol,B-amount_unit
937,of,null
937,copper(II),B-precursor
937,acetylacetonate,I-precursor
937,and,null
937,3,B-number
937,mL,B-amount_unit
937,of,null
937,oleic,B-precursor
937,acid,I-precursor
937,was,null
937,injected,B-operation
937,followed,null
937,by,null
937,heating,B-operation
937,up,null
937,to,null
937,180,B-number
937,degC,B-condition_unit
937,",",null
937,and,null
937,kept,B-operation
937,at,null
937,this,null
937,temperature,B-condition_type
937,for,null
937,10-20,B-number
937,min,B-condition_unit
937,.,null
938,After,null
938,cooling,B-operation
938,to,null
938,room,B-condition_misc
938,temperature,I-condition_misc
938,the,null
938,NC,B-material
938,solution,B-material_descriptor
938,was,null
938,transferred,B-operation
938,to,null
938,a,null
938,glove,B-synthesis_apparatus
938,box,I-synthesis_apparatus
938,and,null
938,washed,B-operation
938,twice,null
938,with,null
938,anhydrous,B-material_descriptor
938,solvents,B-unspecified_material
938,before,null
938,being,null
938,redispersed,B-operation
938,in,null
938,toluene,B-solvent
938,.,null
939,The,null
939,NC,B-material
939,dispersion,B-material_descriptor
939,was,null
939,kept,B-operation
939,in,null
939,the,null
939,glovebox,B-synthesis_apparatus
939,until,null
939,utilization,null
939,for,null
939,the,null
939,formation,B-operation
939,of,null
939,hybrid,B-property_misc
939,GO,B-target
939,/,I-target
939,Cu2-xS,I-target
939,NCs,I-target
939,structures,B-property_misc
939,.,null
940,0.5,B-number
940,:,I-number
940,1,I-number
940,",",null
940,1,B-number
940,:,I-number
940,1,I-number
940,",",null
940,and,null
940,2,B-number
940,:,I-number
940,1,I-number
940,"2,2'-Bipyridine-SnCl2",B-target
940,complexes,B-property_misc
940,were,null
940,prepared,B-operation
940,in,null
940,MeOH,B-solvent
940,(,null
940,20,B-number
940,mL,B-amount_unit
940,),null
940,by,null
940,adding,B-operation
940,respectively,null
940,2.5,B-number
940,",",null
940,5.0,B-number
940,",",null
940,and,null
940,10.0,B-number
940,mmol,B-amount_unit
940,"2,2'-bipyridine",B-precursor
940,to,null
940,5,B-number
940,mmol,B-amount_unit
940,SnCl2,B-precursor
940,under,null
940,a,null
940,nitrogen,B-gas
940,atmosphere,B-condition_type
940,.,null
941,The,null
941,color,B-property_type
941,of,null
941,the,null
941,solution,B-unspecified_material
941,turned,B-operation
941,to,null
941,yellow,B-material_descriptor
941,after,null
941,the,null
941,addition,B-operation
941,of,null
941,"2,2'-bipyridine",B-precursor
941,and,null
941,a,null
941,precipitate,B-unspecified_material
941,appeared,B-operation
941,.,null
942,The,null
942,mixture,B-unspecified_material
942,was,null
942,further,null
942,stirred,B-operation
942,for,null
942,0.5,B-number
942,h,B-condition_unit
942,before,null
942,filtration,B-operation
942,.,null
943,The,null
943,solid,B-unspecified_material
943,obtained,B-operation
943,was,null
943,washed,B-operation
943,two,B-number
943,times,B-condition_unit
943,with,null
943,methanol,B-material
943,and,null
943,dried,B-operation
943,in,null
943,vacuo,B-condition_misc
943,to,null
943,yield,B-operation
943,the,null
943,"2,2'-bipyridine-SnCl2",B-target
943,complex,B-property_misc
943,.,null
944,The,null
944,Sn,B-material
944,nanoparticles,I-material
944,/,I-material
944,graphite,I-material
944,(,null
944,molar,B-amount_unit
944,ratio,I-amount_unit
944,of,null
944,1,B-number
944,:,I-number
944,12,I-number
944,),null
944,nanocomposite,B-material_descriptor
944,was,null
944,prepared,B-operation
944,by,null
944,treatment,B-operation
944,of,null
944,the,null
944,"2,2'-bipyridine-SnCl2",B-target
944,complex,B-property_misc
944,with,null
944,sodium,B-material
944,borohydride,I-material
944,in,null
944,the,null
944,presence,null
944,of,null
944,graphite,B-material
944,.,null
945,In,null
945,a,null
945,typical,null
945,synthesis,null
945,",",null
945,5,B-number
945,mmol,B-amount_unit
945,of,null
945,SnCl2,B-precursor
945,coordinated,B-operation
945,with,null
945,"2,2'-bipyridine",B-precursor
945,was,null
945,dispersed,B-operation
945,in,null
945,methanol,B-solvent
945,(,null
945,20,B-number
945,mL,B-amount_unit
945,),null
945,and,null
945,UF4,B-precursor
945,graphite,I-precursor
945,(,null
945,Le,B-brand
945,Carbone,I-brand
945,Lorraine,I-brand
945,),null
945,was,null
945,added,B-operation
945,.,null
946,The,null
946,mixture,B-unspecified_material
946,was,null
946,stirred,B-operation
946,for,null
946,10,B-number
946,min,B-condition_unit
946,at,null
946,room,B-condition_misc
946,temperature,I-condition_misc
946,under,null
946,a,null
946,nitrogen,B-gas
946,atmosphere,B-condition_type
946,.,null
947,NaBH4,B-precursor
947,(,null
947,5,B-number
947,mmol,B-amount_unit
947,),null
947,was,null
947,then,null
947,added,B-operation
947,.,null
948,A,null
948,mild,null
948,exothermic,null
948,reaction,null
948,was,null
948,observed,B-operation
948,.,null
949,The,null
949,solution,B-unspecified_material
949,was,null
949,further,null
949,stirred,B-operation
949,at,null
949,room,B-condition_misc
949,temperature,I-condition_misc
949,for,null
949,2,B-number
949,h,B-condition_unit
949,.,null
950,The,null
950,reaction,null
950,mixture,B-unspecified_material
950,was,null
950,then,null
950,concentrated,B-operation
950,in,null
950,vacuo,B-condition_misc
950,and,null
950,the,null
950,product,B-unspecified_material
950,washed,B-operation
950,with,null
950,water,B-material
950,(,null
950,2,B-number
950,x,null
950,5,B-number
950,mL,B-amount_unit
950,),null
950,and,null
950,acetone,B-material
950,(,null
950,2,B-number
950,x,null
950,5,B-number
950,mL,B-amount_unit
950,),null
950,by,null
950,centrifugation,B-operation
950,(,null
950,4000,B-number
950,rpm,B-condition_unit
950,for,null
950,5,B-number
950,min,B-condition_unit
950,),null
950,.,null
951,Such,null
951,a,null
951,washing,null
951,process,null
951,leads,null
951,to,null
951,a,null
951,significant,null
951,loss,B-operation
951,of,null
951,tin,B-nonrecipe_material
951,present,null
951,in,null
951,the,null
951,crude,B-material_descriptor
951,material,B-unspecified_material
951,[18],B-reference
951,.,null
952,LiTiOPO4,B-target
952,was,null
952,synthesized,B-operation
952,via,null
952,a,null
952,solution,null
952,route,null
952,.,null
953,A,null
953,stoichiometric,B-amount_misc
953,aqueous,null
953,mixture,null
953,of,null
953,Li2CO3,B-precursor
953,and,null
953,(NH4)2HPO4,B-precursor
953,was,null
953,prepared,B-operation
953,at,null
953,the,null
953,room,B-condition_misc
953,temperature,I-condition_misc
953,",",null
953,while,null
953,corresponded,null
953,stoichiometric,B-amount_misc
953,amount,I-amount_misc
953,of,null
953,TiCl4,B-precursor
953,was,null
953,diluted,B-operation
953,in,null
953,ethanol,B-solvent
953,.,null
954,The,null
954,TiCl4,B-precursor
954,solution,null
954,was,null
954,added,B-operation
954,dropwisely,B-condition_misc
954,into,null
954,the,null
954,aqueous,null
954,mixture,B-unspecified_material
954,with,null
954,stirring,B-operation
954,at,null
954,room,B-condition_misc
954,temperature,I-condition_misc
954,",",null
954,which,null
954,induced,null
954,a,null
954,gelatinous,null
954,precipitate,null
954,.,null
955,The,null
955,resulting,null
955,solution,B-unspecified_material
955,was,null
955,stirred,B-operation
955,overnight,B-condition_misc
955,and,null
955,then,null
955,evaporated,B-operation
955,the,null
955,solvent,B-unspecified_material
955,at,null
955,80,B-number
955,degC,B-condition_unit
955,under,null
955,vacuum,B-condition_misc
955,.,null
956,The,null
956,dried,null
956,white,null
956,precipitate,B-unspecified_material
956,was,null
956,calcinated,B-operation
956,in,null
956,air,B-gas
956,at,null
956,400,B-number
956,degC,B-condition_unit
956,for,null
956,5,B-number
956,h,B-condition_unit
956,and,null
956,then,null
956,at,null
956,850,B-number
956,degC,B-condition_unit
956,for,null
956,12,B-number
956,h,B-condition_unit
956,with,null
956,a,null
956,heating,null
956,rate,null
956,of,null
956,1,B-number
956,degC,B-condition_unit
956,min-1,I-condition_unit
956,.,null
957,A,null
957,measured,null
957,amount,null
957,(,null
957,0.4,B-number
957,g,B-amount_unit
957,),null
957,of,null
957,PVDF,B-material
957,was,null
957,dissolved,B-operation
957,into,null
957,10,B-number
957,mL,B-amount_unit
957,of,null
957,N-methylpyrrolidone,B-material
957,(,null
957,NMP,B-material
957,),null
957,and,null
957,then,null
957,2.0,B-number
957,g,B-amount_unit
957,of,null
957,LiTiOPO4,B-target
957,was,null
957,dispersed,B-operation
957,into,null
957,the,null
957,formed,null
957,solution,B-unspecified_material
957,with,null
957,stirring,B-operation
957,for,null
957,2,B-number
957,h,B-condition_unit
957,.,null
958,The,null
958,mixture,B-unspecified_material
958,was,null
958,dried,B-operation
958,to,null
958,remove,null
958,solvent,B-unspecified_material
958,at,null
958,80,B-number
958,degC,B-condition_unit
958,under,null
958,vacuum,B-condition_misc
958,and,null
958,subsequently,null
958,calcinated,B-operation
958,in,null
958,Ar,B-gas
958,atmosphere,null
958,at,null
958,650,B-number
958,degC,B-condition_unit
958,for,null
958,3,B-number
958,h,B-condition_unit
958,with,null
958,a,null
958,heating,null
958,rate,null
958,of,null
958,1,B-number
958,degC,B-condition_unit
958,min-1,I-condition_unit
958,.,null
959,The,null
959,70P2S5-30Li2S,B-target
959,glass,B-property_misc
959,was,null
959,synthesized,B-operation
959,from,null
959,reagent,B-material_descriptor
959,-,I-material_descriptor
959,grade,I-material_descriptor
959,chemicals,B-unspecified_material
959,",",null
959,P2S5,B-precursor
959,(,null
959,Aldrich,B-brand
959,",",null
959,99,B-number
959,%,B-amount_unit
959,),null
959,and,null
959,Li2S,B-precursor
959,(,null
959,Idemitsu,B-brand
959,",",null
959,99,B-number
959,%,B-amount_unit
959,),null
959,.,null
960,A,null
960,mixture,B-unspecified_material
960,of,null
960,these,null
960,chemicals,B-unspecified_material
960,was,null
960,sealed,B-operation
960,in,null
960,a,null
960,carbon,B-apparatus_descriptor
960,-,I-apparatus_descriptor
960,coated,I-apparatus_descriptor
960,quartz,I-apparatus_descriptor
960,tube,B-synthesis_apparatus
960,and,null
960,heated,B-operation
960,at,null
960,700,B-number
960,degC,B-condition_unit
960,for,null
960,2,B-number
960,h,B-condition_unit
960,in,null
960,an,null
960,electric,B-apparatus_descriptor
960,furnace,B-synthesis_apparatus
960,.,null
961,The,null
961,molten,B-material_descriptor
961,sample,B-unspecified_material
961,was,null
961,rapidly,null
961,quenched,B-operation
961,in,null
961,ice,B-material_descriptor
961,water,B-material
961,.,null
962,The,null
962,glass,B-material_descriptor
962,-,I-material_descriptor
962,ceramic,I-material_descriptor
962,material,B-unspecified_material
962,for,null
962,the,null
962,cold,B-material_descriptor
962,-,I-material_descriptor
962,pressed,I-material_descriptor
962,sample,B-unspecified_material
962,was,null
962,prepared,B-operation
962,by,null
962,heat,B-operation
962,treatment,I-operation
962,of,null
962,the,null
962,obtained,null
962,glass,B-unspecified_material
962,after,null
962,grinding,B-operation
962,it,null
962,into,null
962,a,null
962,powder,B-unspecified_material
962,.,null
963,The,null
963,densified,B-material_descriptor
963,glass,I-material_descriptor
963,-,I-material_descriptor
963,ceramic,I-material_descriptor
963,samples,B-unspecified_material
963,were,null
963,obtained,B-operation
963,by,null
963,compressing,B-operation
963,the,null
963,glass,null
963,powders,B-unspecified_material
963,at,null
963,94,B-number
963,MPa,B-condition_unit
963,and,null
963,then,null
963,heating,B-operation
963,at,null
963,280,B-number
963,degC,B-condition_unit
963,or,null
963,300,B-number
963,degC,B-condition_unit
963,for,null
963,2,B-number
963,h,B-condition_unit
963,.,null
964,Aluminium,B-property_misc
964,hydroxide,I-property_misc
964,waste,I-property_misc
964,based,I-property_misc
964,geopolymer,B-target
964,composed,null
964,of,null
964,fly,B-property_misc
964,ash,I-property_misc
964,for,null
964,sustainable,B-property_misc
964,cement,I-property_misc
964,materials,null
964,.,null
965,Geopolymerization,B-operation
965,was,null
965,conducted,B-operation
965,for,null
965,Al,B-precursor
965,-,I-precursor
965,waste,I-precursor
965,and,null
965,FA,B-precursor
965,",",null
965,when,null
965,the,null
965,wastes,B-unspecified_material
965,were,null
965,mixed,B-operation
965,with,null
965,aqueous,B-material_descriptor
965,NaOH,B-solvent
965,solutions,B-material_descriptor
965,of,null
965,5,B-number
965,",",null
965,10,B-number
965,",",null
965,and,null
965,15,B-number
965,M,B-amount_unit
965,concentrations,null
965,.,null
966,Sodium,B-precursor
966,silicate,I-precursor
966,solutions,B-material_descriptor
966,containing,null
966,10.15,B-number
966,%,B-amount_unit
966,Na2O,B-nonrecipe_material
966,",",null
966,31.38,B-number
966,%,B-amount_unit
966,SiO2,B-nonrecipe_material
966,",",null
966,and,null
966,58.47,B-number
966,%,B-amount_unit
966,H2O,B-nonrecipe_material
966,were,null
966,used,B-operation
966,as,null
966,alkaline,B-material_descriptor
966,activators,I-material_descriptor
966,.,null
967,For,null
967,all,null
967,mixtures,B-unspecified_material
967,",",null
967,the,null
967,weight,B-amount_unit
967,of,null
967,the,null
967,sodium,B-nonrecipe_material
967,silicate,I-nonrecipe_material
967,to,null
967,sodium,B-nonrecipe_material
967,hydroxide,I-nonrecipe_material
967,solution,B-material_descriptor
967,was,null
967,fixed,B-operation
967,at,null
967,2.5,B-number
967,for,null
967,fly,B-property_misc
967,ash,I-property_misc
967,based,I-property_misc
967,geopolymer,B-target
967,[11],B-reference
967,.,null
968,In,null
968,this,null
968,case,null
968,",",null
968,the,null
968,Al,B-precursor
968,-,I-precursor
968,waste,I-precursor
