Sentence #,Word,Tag
1143,",",null
1143,P-3,target
1143,and,null
1143,P-4,target
1143,",",null
1143,respectively,null
1143,.,null
1144,Synthesis,null
1144,and,null
1144,characterization,null
1144,of,null
1144,nanocrystalline,property-misc
1144,La2Mo2O9,target
1144,fast,null
1144,oxide,null
1144,-,null
1144,ion,null
1144,conductor,null
1144,by,null
1144,an,null
1144,in-situ,meta
1144,polymerization,meta
1144,method,meta
1144,.,null
1145,Nanocrystalline,property-misc
1145,La2Mo2O9,target
1145,powder,property-misc
1145,was,null
1145,prepared,operation
1145,by,null
1145,an,null
1145,in,meta
1145,situ,meta
1145,polymerization,meta
1145,method,meta
1145,using,null
1145,polyacrylates,unspecified-material
1145,of,null
1145,La,nonrecipe-material
1145,and,null
1145,Mo,nonrecipe-material
1145,as,null
1145,the,null
1145,precursor,material-descriptor
1145,compound,material-descriptor
1145,.,null
1146,The,null
1146,polymeric,material-descriptor
1146,precursor,unspecified-material
1146,was,null
1146,made,operation
1146,by,null
1146,solution,meta
1146,polymerization,meta
1146,of,null
1146,aqueous,material-descriptor
1146,solution,unspecified-material
1146,of,null
1146,acrylic,material
1146,acid,material
1146,in,null
1146,presence,null
1146,of,null
1146,La(NO3)3,precursor
1146,and,null
1146,(NH4)6Mo7O24,precursor
1146,with,null
1146,(NH4)S2O8,material
1146,as,null
1146,the,null
1146,initiator,material-descriptor
1146,.,null
1147,The,null
1147,typical,null
1147,experimental,null
1147,procedure,null
1147,is,null
1147,first,null
1147,to,null
1147,dissolve,operation
1147,the,null
1147,stoichiometric,amount-misc
1147,amount,amount-misc
1147,of,null
1147,La(NO3)3*6H2O,precursor
1147,and,null
1147,(NH4)6Mo7O24*4H2O,precursor
1147,in,null
1147,triple,material-descriptor
1147,distilled,material-descriptor
1147,water,solvent
1147,and,null
1147,then,null
1147,the,null
1147,solution,unspecified-material
1147,is,null
1147,pour,operation
1147,into,null
1147,a,null
1147,acrylic,material
1147,acid,material
1147,solution,material-descriptor
1147,(,null
1147,acrylic,material
1147,acid:H2O,material
1147,",",null
1147,70,number
1147,:,number
1147,30,number
1147,wt,amount-unit
1147,%,amount-unit
1147,),null
1147,with,null
1147,constant,null
1147,stirring,operation
1147,.,null
1148,To,null
1148,this,null
1148,a,null
1148,small,amount-misc
1148,amount,amount-misc
1148,of,null
1148,5,number
1148,%,amount-unit
1148,(NH4)S2O8,material
1148,solution,material-descriptor
1148,was,null
1148,added,operation
1148,as,null
1148,initiator,material-descriptor
1148,to,null
1148,promote,null
1148,the,null
1148,polymerization,null
1148,.,null
1149,Under,null
1149,heating,operation
1149,at,null
1149,~,null
1149,80,number
1149,degC,condition-unit
1149,",",null
1149,a,null
1149,well,null
1149,-,null
1149,distributed,null
1149,polyacrylates,unspecified-material
1149,of,null
1149,La,nonrecipe-material
1149,and,null
1149,Mo,nonrecipe-material
1149,is,null
1149,formed,null
1149,.,null
1150,Afterward,null
1150,the,null
1150,resultant,null
1150,polyacrylates,unspecified-material
1150,were,null
1150,dried,operation
1150,at,null
1150,120,number
1150,degC,condition-unit
1150,for,null
1150,2-Jan,number
1150,h,condition-unit
1150,.,null
1151,The,null
1151,dried,material-descriptor
1151,polymeric,material-descriptor
1151,precursor,unspecified-material
1151,was,null
1151,further,null
1151,heated,operation
1151,to,null
1151,520,number
1151,degC,condition-unit
1151,for,null
1151,5,number
1151,h,condition-unit
1151,in,null
1151,air,gas
1151,with,null
1151,a,null
1151,heating,condition-type
1151,rate,condition-type
1151,of,null
1151,5,number
1151,degC,condition-unit
1151,/,condition-unit
1151,min,condition-unit
1151,to,null
1151,eliminate,null
1151,the,null
1151,residual,null
1151,organic,null
1151,phase,null
1151,and,null
1151,get,null
1151,a,null
1151,nanocrystalline,property-misc
1151,lanthanum,target
1151,molybdate,target
1151,powder,property-misc
1151,.,null
1152,Solution,property-misc
1152,-,property-misc
1152,processed,property-misc
1152,indium,target
1152,oxide,target
1152,electron,null
1152,transporting,null
1152,layers,null
1152,for,null
1152,high,null
1152,-,null
1152,performance,null
1152,and,null
1152,photo,null
1152,-,null
1152,stable,null
1152,perovskite,property-misc
1152,and,null
1152,organic,null
1152,solar,null
1152,cells,null
1152,.,null
1153,Indium,precursor
1153,nitrate,precursor
1153,hydrate,precursor
1153,(,null
1153,In(NO3)3*xH2O,precursor
1153,",",null
1153,99.99,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,indium,precursor
1153,acetylacetonate,precursor
1153,(,null
1153,In(AcAc)3,precursor
1153,",",null
1153,99.99,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,indium,precursor
1153,chloride,precursor
1153,(,null
1153,InCl3,precursor
1153,",",null
1153,99.999,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,P3HT,precursor
1153,(,null
1153,regioregular,precursor
1153,",",null
1153,99,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,PCBM,precursor
1153,(,null
1153,>,null
1153,99,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,bis(trifluoromethane)sulfonamide,precursor
1153,lithium,precursor
1153,salt,material-descriptor
1153,(,null
1153,Li,precursor
1153,-,precursor
1153,TFSI,precursor
1153,",",null
1153,99.95,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,anhydrous,material-descriptor
1153,acetonitrile,precursor
1153,(,null
1153,ACN,precursor
1153,",",null
1153,99.8,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,anhydrous,material-descriptor
1153,ethanol,solvent
1153,(,null
1153,>,null
1153,99.5,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,anhydrous,material-descriptor
1153,dimethylsulfoxide,precursor
1153,(,null
1153,DMSO,precursor
1153,",",null
1153,99.9,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,anhydrous,material-descriptor
1153,dimethylformamide,precursor
1153,(,null
1153,DMF,precursor
1153,",",null
1153,99.8,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,anhydrous,material-descriptor
1153,diethyl,solvent
1153,ether,solvent
1153,(,null
1153,99.9,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,anhydrous,material-descriptor
1153,toluene,solvent
1153,(,null
1153,99.8,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,4-tert-butylpyridine,precursor
1153,(,null
1153,tBP,precursor
1153,",",null
1153,96,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,anhydrous,material-descriptor
1153,chlorobenzene,precursor
1153,(,null
1153,CB,precursor
1153,",",null
1153,99.8,number
1153,%,amount-unit
1153,),null
1153,",",null
1153,and,null
1153,Triton,precursor
1153,X-100,precursor
1153,were,null
1153,purchased,operation
1153,from,null
1153,Sigma-Aldrich,brand
1153,.,null
1154,PEDOT,precursor
1154,:,precursor
1154,PSS,precursor
1154,(,null
1154,AI,precursor
1154,4083,precursor
1154,),null
1154,was,null
1154,purchased,operation
1154,from,null
1154,Clevios,brand
1154,.,null
1155,PbI2,precursor
1155,(,null
1155,99.9985,number
1155,%,amount-unit
1155,),null
1155,was,null
1155,purchased,operation
1155,from,null
1155,Alfa,brand
1155,Aesar,brand
1155,.,null
1156,Methylammonium,precursor
1156,iodide,precursor
1156,(,null
1156,MAI,precursor
1156,),null
1156,(,null
1156,99.98,number
1156,%,amount-unit
1156,),null
1156,was,null
1156,purchased,operation
1156,from,null
1156,Dyesol,brand
1156,.,null
1157,Poly(triaryl,precursor
1157,amine,precursor
1157,),precursor
1157,(,null
1157,PTAA,precursor
1157,",",null
1157,Mn,null
1157,=,null
1157,17500,number
1157,g,amount-unit
1157,mol-1,amount-unit
1157,),null
1157,was,null
1157,purchased,operation
1157,from,null
1157,EM,brand
1157,Index,brand
1157,.,null
1158,The,null
1158,indium,material
1158,precursor,material-descriptor
1158,solution,material-descriptor
1158,was,null
1158,prepared,operation
1158,by,null
1158,dissolving,operation
1158,0.1,number
1158,M,amount-unit
1158,indium,precursor
1158,nitrate,precursor
1158,hydrate,precursor
1158,in,null
1158,anhydrous,material-descriptor
1158,ethanol,solvent
1158,.,null
1159,The,null
1159,CH3NH3PbI3,material
1159,precursor,material-descriptor
1159,solution,material-descriptor
1159,was,null
1159,prepared,operation
1159,via,null
1159,the,null
1159,Lewis,null
1159,base,null
1159,adduct,null
1159,approach,null
1159,according,null
1159,to,null
1159,a,null
1159,previous,null
1159,report,null
1159,;,null
1159,461,number
1159,mg,amount-unit
1159,of,null
1159,PbI2,precursor
1159,",",null
1159,159,number
1159,mg,amount-unit
1159,of,null
1159,MAI,precursor
1159,",",null
1159,and,null
1159,78,number
1159,mg,amount-unit
1159,of,null
1159,DMSO,precursor
1159,were,null
1159,mixed,operation
1159,with,null
1159,600,number
1159,mg,amount-unit
1159,of,null
1159,"DMF.36,37",precursor
1159,The,null
1159,P3HT,material
1159,/,material
1159,PCBM,material
1159,solution,material-descriptor
1159,was,null
1159,prepared,operation
1159,by,null
1159,dissolving,operation
1159,1,number
1159,wt,amount-unit
1159,%,amount-unit
1159,P3HT,precursor
1159,and,null
1159,1,number
1159,wt,amount-unit
1159,%,amount-unit
1159,PCBM,precursor
1159,in,null
1159,1,number
1159,mL,amount-unit
1159,of,null
1159,CB,precursor
1159,at,null
1159,60,number
1159,degC,condition-unit
1159,for,null
1159,30,number
1159,min,condition-unit
1159,.,null
1160,A,null
1160,PTAA,material
1160,solution,material-descriptor
1160,was,null
1160,prepared,operation
1160,by,null
1160,dissolving,operation
1160,15,number
1160,mg,amount-unit
1160,of,null
1160,PTAA,precursor
1160,in,null
1160,1,number
1160,mL,amount-unit
1160,of,null
1160,toluene,solvent
1160,.,null
1161,For,null
1161,Li,nonrecipe-material
1161,-,null
1161,doping,null
1161,",",null
1161,15,number
1161,μL,amount-unit
1161,of,null
1161,Li,precursor
1161,-,precursor
1161,TFSi,precursor
1161,/,precursor
1161,ACN,precursor
1161,(,null
1161,170,number
1161,mg,amount-unit
1161,of,null
1161,Li,precursor
1161,-,precursor
1161,TFSi,precursor
1161,in,null
1161,1,number
1161,mL,amount-unit
1161,of,null
1161,ACN,solvent
1161,),null
1161,and,null
1161,15,number
1161,μL,amount-unit
1161,of,null
1161,tBP,precursor
1161,/,precursor
1161,ACN,precursor
1161,(,null
1161,1,number
1161,:,number
1161,1,number
1161,",",null
1161,v,amount-unit
1161,/,amount-unit
1161,v,amount-unit
1161,),null
1161,were,null
1161,added,operation
1161,to,null
1161,the,null
1161,PTAA,material
1161,solution,material-descriptor
1161,.,null
1162,The,null
1162,PEDOT,material
1162,:,material
1162,PSS,material
1162,solution,material-descriptor
1162,was,null
1162,modified,operation
1162,by,null
1162,mixing,operation
1162,1,number
1162,wt,amount-unit
1162,%,amount-unit
1162,Triton,precursor
1162,X-100,precursor
1162,.,null
1163,All,null
1163,the,null
1163,solutions,unspecified-material
1163,were,null
1163,prepared,operation
1163,in,null
1163,a,null
1163,N2,gas
1163,-,null
1163,filled,null
1163,glove,synthesis-apparatus
1163,box,synthesis-apparatus
1163,.,null
1164,Surface,null
1164,modification,null
1164,of,null
1164,Mg,property-misc
1164,-,property-misc
1164,doped,property-misc
1164,spinel,target
1164,with,null
1164,different,null
1164,Li,null
1164,-,null
1164,containing,null
1164,manganese,null
1164,oxides,null
1164,.,null
1165,All,null
1165,the,null
1165,chemicals,unspecified-material
1165,used,null
1165,here,null
1165,were,null
1165,purchased,operation
1165,from,null
1165,Tianjin,brand
1165,Chemical,brand
1165,Reagent,brand
1165,Co.,brand
1166,Ltd.,brand
1166,(,null
1166,AR,brand
1166,",",null
1166,99,number
1166,%,amount-unit
1166,),null
1166,.,null
1167,Mn(CH3COO)2*4H2O,precursor
1167,",",null
1167,MgSO4*7H2O,precursor
1167,",",null
1167,Ni,material
1167,(CH3COO)2*4H2O,material
1167,",",null
1167,and,null
1167,LiOH*H2O,material
1167,were,null
1167,used,operation
1167,as,null
1167,starting,material-descriptor
1167,materials,unspecified-material
1167,.,null
1168,At,null
1168,first,null
1168,",",null
1168,an,null
1168,stoichiometric,amount-misc
1168,amount,amount-misc
1168,of,null
1168,Mn(CH3COO)2*4H2O,precursor
1168,and,null
1168,MgSO4*7H2O,precursor
1168,(,null
1168,cationic,amount-unit
1168,ratio,amount-unit
1168,of,null
1168,Mn,nonrecipe-material
1168,:,null
1168,Mg,nonrecipe-material
1168,=,null
1168,1.95,number
1168,:,number
1168,0.05,number
1168,",",null
1168,Mn-Mg,unspecified-material
1168,solution,material-descriptor
1168,),null
1168,was,null
1168,dissolved,operation
1168,completely,condition-misc
1168,in,null
1168,deionized,material-descriptor
1168,water,solvent
1168,for,null
1168,Mg,material-descriptor
1168,-,material-descriptor
1168,doped,material-descriptor
1168,spinel,material
1168,precursor,material-descriptor
1168,;,null
1168,a,null
1168,mixture,unspecified-material
1168,solution,material-descriptor
1168,of,null
1168,Ni(CH3COO)2*4H2O,precursor
1168,with,null
1168,Mn(CH3COO)2*4H2O,precursor
1168,(,null
1168,cationic,amount-unit
1168,ratio,amount-unit
1168,of,null
1168,Ni,nonrecipe-material
1168,:,null
1168,Mn,nonrecipe-material
1168,=,null
1168,0.5,number
1168,:,number
1168,1.5,number
1168,",",null
1168,Ni-Mn,material
1168,solution,material-descriptor
1168,),null
1168,was,null
1168,prepared,operation
1168,for,null
1168,LiNi0.5Mn1.5O4,material
1168,coating,material-descriptor
1168,layer,null
1168,",",null
1168,and,null
1168,a,null
1168,saturated,material-descriptor
1168,LiOH*H2O,precursor
1168,solution,material-descriptor
1168,was,null
1168,also,null
1168,prepared,operation
1168,as,null
1168,precipitant,unspecified-material
1168,avoiding,null
1168,incorporating,null
1168,impurity,null
1168,in,null
1168,case,null
1168,other,null
1168,precipitant,unspecified-material
1168,is,null
1168,used,operation
1168,.,null
1169,Then,null
1169,the,null
1169,Mn-Mg,material
1169,solution,material-descriptor
1169,was,null
1169,dropped,operation
1169,into,null
1169,the,null
1169,LiOH*H2O,material
1169,solution,material-descriptor
1169,in,null
1169,a,null
1169,flask,synthesis-apparatus
1169,under,null
1169,continuously,condition-misc
1169,stirring,operation
1169,in,null
1169,a,null
1169,N2,gas
1169,atmosphere,condition-type
1169,.,null
1170,For,null
1170,the,null
1170,LiNi0.5Mn1.5O4,material
1170,-,null
1170,coated,material-descriptor
1170,spinel,material-descriptor
1170,",",null
1170,after,null
1170,the,null
1170,coprecipitate,material-descriptor
1170,Mg0.05Mn1.95(OH)4,material
1170,formed,operation
1170,",",null
1170,the,null
1170,Ni-Mn,material
1170,solution,material-descriptor
1170,was,null
1170,then,null
1170,dropped,operation
1170,into,null
1170,the,null
1170,above,null
1170,coprecipitate,material-descriptor
1170,suspension,unspecified-material
1170,to,null
1170,obtain,operation
1170,Mg0.05Mn1.95(OH)4-Ni0.5Mn1.5(OH)4,material
1170,coprecipitate,material-descriptor
1170,",",null
1170,followed,null
1170,by,null
1170,the,null
1170,same,null
1170,treatment,operation
1170,as,null
1170,that,null
1170,for,null
1170,the,null
1170,bare,material-descriptor
1170,spinel,material
1170,.,null
1171,To,null
1171,obtain,operation
1171,the,null
1171,Li2Mn4O9,material
1171,-,null
1171,coated,material-descriptor
1171,and,null
1171,Li4Mn5O12,material
1171,-,null
1171,coated,material-descriptor
1171,spinels,material-descriptor
1171,",",null
1171,two,null
1171,different,null
1171,stoichiometric,amount-misc
1171,aqueous,material-descriptor
1171,solutions,material-descriptor
1171,of,null
1171,Mn(CH3COO)2*4H2O,precursor
1171,were,null
1171,dropped,operation
1171,into,null
1171,the,null
1171,above,null
1171,-,null
1171,prepared,null
1171,coprecipitate,material-descriptor
1171,Mg0.05Mn1.95(OH)4,material
1171,suspensions,material-descriptor
1171,to,null
1171,get,operation
1171,Mg0.05Mn1.95(OH)4-Mn(OH)2,material
1171,coprecipitate,material-descriptor
1171,.,null
1172,After,null
1172,dropping,operation
1172,was,null
1172,finished,null
1172,",",null
1172,the,null
1172,suspension,material-descriptor
1172,with,null
1172,Mg0.05Mn1.95(OH)4,material
1172,coprecipitate,material-descriptor
1172,coated,operation
1172,with,null
1172,and,null
1172,without,null
1172,three,null
1172,different,null
1172,layers,null
1172,formed,operation
1172,and,null
1172,then,null
1172,aged,operation
1172,for,null
1172,1,number
1172,day,condition-unit
1172,.,null
1173,These,null
1173,suspensions,unspecified-material
1173,were,null
1173,then,null
1173,filtered,operation
1173,to,null
1173,get,null
1173,the,null
1173,sediment,unspecified-material
1173,followed,null
1173,by,null
1173,washing,operation
1173,with,null
1173,deionized,material-descriptor
1173,water,material
1173,until,null
1173,the,null
1173,pH,condition-unit
1173,value,null
1173,degraded,operation
1173,to,null
1173,7,number
1173,",",null
1173,indicating,null
1173,that,null
1173,there,null
1173,is,null
1173,no,null
1173,residual,material-descriptor
1173,Li,nonrecipe-material
1173,ion,nonrecipe-material
1173,inside,null
1173,the,null
1173,precursor,unspecified-material
1173,.,null
1174,The,null
1174,sediments,unspecified-material
1174,were,null
1174,then,null
1174,heated,operation
1174,at,null
1174,500,number
1174,degC,condition-unit
1174,for,null
1174,5,number
1174,h,condition-unit
1174,in,null
1174,air,gas
1174,to,null
1174,form,operation
1174,a,null
1174,composite,material-descriptor
1174,oxide,unspecified-material
1174,.,null
1175,After,null
1175,mixing,operation
1175,with,null
1175,3,number
1175,%,amount-unit
1175,excessive,null
1175,in,null
1175,molar,amount-unit
1175,ratio,amount-unit
1175,of,null
1175,LiOH*H2O,precursor
1175,",",null
1175,the,null
1175,powder,unspecified-material
1175,was,null
1175,calcined,operation
1175,at,null
1175,750,number
1175,degC,condition-unit
1175,for,null
1175,10,number
1175,h,condition-unit
1175,to,null
1175,obtain,operation
1175,the,null
1175,final,null
1175,bare,property-misc
1175,spinel,property-misc
1175,LiMg0.05Mn1.95O4,target
1175,",",null
1175,the,null
1175,Li2Mn4O9,target
1175,-,null
1175,coated,property-misc
1175,",",null
1175,Li4Mn5O12,target
1175,-,null
1175,coated,property-misc
1175,",",null
1175,and,null
1175,LiNi0.5Mn1.5O4,target
1175,-,null
1175,coated,property-misc
1175,LiMg0.05Mn1.95O4,target
1175,spinels,property-misc
1175,.,null
1176,All,null
1176,the,null
1176,coated,null
1176,layers,null
1176,were,null
1176,in,null
1176,a,null
1176,ratio,amount-unit
1176,of,null
1176,3,number
1176,wt.,amount-unit
1176,%,amount-unit
1176,.,null
1177,Graphene,material
1177,oxide,material
1177,(,null
1177,GO,material
1177,),null
1177,was,null
1177,prepared,operation
1177,from,null
1177,graphite,precursor
1177,powder,material-descriptor
1177,by,null
1177,the,null
1177,Staudenmaier,meta
1177,method,meta
1177,[24],null
1177,.,null
1178,First,null
1178,",",null
1178,sulfuric,material
1178,acid,material
1178,and,null
1178,nitric,material
1178,acid,material
1178,were,null
1178,mixed,operation
1178,well,null
1178,by,null
1178,stirring,operation
1178,15,number
1178,min,condition-unit
1178,in,null
1178,an,null
1178,ice,synthesis-apparatus
1178,bath,synthesis-apparatus
1178,",",null
1178,and,null
1178,then,null
1178,graphite,precursor
1178,powder,material-descriptor
1178,was,null
1178,dispersed,operation
1178,into,null
1178,the,null
1178,solution,unspecified-material
1178,.,null
1179,After,null
1179,15,number
1179,min,condition-unit
1179,",",null
1179,potassium,material
1179,chlorate,material
1179,was,null
1179,added,operation
1179,into,null
1179,the,null
1179,system,unspecified-material
1179,-,null
1179,very,null
1179,slowly,null
1179,to,null
1179,prevent,null
1179,strong,null
1179,reaction,null
1179,during,null
1179,the,null
1179,oxidation,null
1179,process,null
1179,.,null
1180,After,null
1180,reacting,operation
1180,for,null
1180,96,number
1180,h,condition-unit
1180,",",null
1180,the,null
1180,mixture,unspecified-material
1180,was,null
1180,diluted,operation
1180,by,null
1180,de-ionized,material-descriptor
1180,(,null
1180,DI,material-descriptor
1180,),null
1180,water,solvent
1180,and,null
1180,then,null
1180,filtered,operation
1180,.,null
1181,The,null
1181,GO,material
1181,was,null
1181,next,null
1181,washed,operation
1181,by,null
1181,hydrochloric,solvent
1181,acid,solvent
1181,to,null
1181,remove,null
1181,sulfate,nonrecipe-material
1181,ions,nonrecipe-material
1181,from,null
1181,the,null
1181,solution,unspecified-material
1181,",",null
1181,which,null
1181,could,null
1181,be,null
1181,detected,null
1181,by,null
1181,adding,null
1181,BaCl2,null
1181,in,null
1181,solution,null
1181,.,null
1182,After,null
1182,that,null
1182,",",null
1182,the,null
1182,mixture,unspecified-material
1182,was,null
1182,repeatedly,null
1182,rinsed,operation
1182,with,null
1182,DI,material-descriptor
1182,water,solvent
1182,until,null
1182,its,null
1182,pH,null
1182,value,null
1182,became,null
1182,neutral,null
1182,.,null
1183,Finally,null
1183,",",null
1183,before,null
1183,the,null
1183,GO,material
1183,was,null
1183,ground,operation
1183,into,null
1183,a,null
1183,powder,unspecified-material
1183,in,null
1183,an,null
1183,agate,synthesis-apparatus
1183,mortar,synthesis-apparatus
1183,",",null
1183,the,null
1183,GO,material
1183,solution,material-descriptor
1183,was,null
1183,filtered,operation
1183,and,null
1183,dried,operation
1183,in,null
1183,an,null
1183,oven,synthesis-apparatus
1183,at,null
1183,80,number
1183,degC,condition-unit
1183,overnight,condition-misc
1183,.,null
1184,The,null
1184,GO,material
1184,powder,material-descriptor
1184,was,null
1184,dispersed,operation
1184,in,null
1184,DI,material-descriptor
1184,water,solvent
1184,(,null
1184,1.5,number
1184,mg,amount-unit
1184,/,amount-unit
1184,ml,amount-unit
1184,),null
1184,by,null
1184,ultrasonication,operation
1184,.,null
1185,The,null
1185,solution,unspecified-material
1185,was,null
1185,mixed,operation
1185,with,null
1185,Fe(NO3)3,precursor
1185,",",null
1185,urea,material
1185,",",null
1185,and,null
1185,ethylene,material
1185,glycol,material
1185,(,null
1185,EG,material
1185,),null
1185,to,null
1185,form,operation
1185,a,null
1185,homogeneous,null
1185,suspension,unspecified-material
1185,.,null
1186,Next,null
1186,",",null
1186,the,null
1186,mixture,unspecified-material
1186,was,null
1186,heated,operation
1186,with,null
1186,different,null
1186,microwave,null
1186,powers,null
1186,-,null
1186,200,number
1186,",",null
1186,600,number
1186,",",null
1186,and,null
1186,1000,number
1186,W,condition-unit
1186,-,null
1186,under,null
1186,a,null
1186,reflux,condition-misc
1186,condition,condition-misc
1186,for,null
1186,30,number
1186,min,condition-unit
1186,.,null
1187,Before,null
1187,being,null
1187,dried,operation
1187,overnight,condition-misc
1187,in,null
1187,the,null
1187,oven,synthesis-apparatus
1187,",",null
1187,the,null
1187,products,unspecified-material
1187,were,null
1187,purified,operation
1187,by,null
1187,washing,operation
1187,repeatedly,null
1187,with,null
1187,DI,material-descriptor
1187,water,solvent
1187,.,null
1188,Finally,null
1188,",",null
1188,Fe3O4,target
1188,/,target
1188,graphene,target
1188,nanocomposites,property-misc
1188,were,null
1188,obtained,operation
1188,by,null
1188,thermal,operation
1188,reduction,operation
1188,in,null
1188,an,null
1188,Ar,gas
1188,atmosphere,material-descriptor
1188,at,null
1188,873,number
1188,K,condition-unit
1188,for,null
1188,4,number
1188,h,condition-unit
1188,.,null
1189,CuO,target
1189,/,target
1189,CeO2,target
1189,catalysts,property-misc
1189,were,null
1189,prepared,operation
1189,by,null
1189,impregnating,operation
1189,a,null
1189,commercial,null
1189,CeO2,precursor
1189,support,material-descriptor
1189,(,null
1189,SBET,null
1189,=,null
1189,11.1,number
1189,m2,amount-unit
1189,g-1,amount-unit
1189,),null
1189,with,null
1189,an,null
1189,aqueous,material-descriptor
1189,solution,material-descriptor
1189,of,null
1189,Cu(CH3COO)2,precursor
1189,",",null
1189,Cu(NO3)2,precursor
1189,",",null
1189,CuCl2,precursor
1189,",",null
1189,or,null
1189,CuSO4,precursor
1189,to,null
1189,obtain,null
1189,a,null
1189,Cu,nonrecipe-material
1189,loading,null
1189,of,null
1189,10,number
1189,wt.,amount-unit
1189,%,amount-unit
1189,.,null
1190,The,null
1190,CeO2,precursor
1190,support,material-descriptor
1190,was,null
1190,pre-treated,operation
1190,at,null
1190,120,number
1190,degC,condition-unit
1190,for,null
1190,4,number
1190,h,condition-unit
1190,before,null
1190,use,null
1190,to,null
1190,remove,null
1190,the,null
1190,impurity,null
1190,adsorbed,null
1190,on,null
1190,the,null
1190,surface,null
1190,.,null
1191,After,null
1191,being,null
1191,impregnated,operation
1191,quiescently,null
1191,at,null
1191,room,condition-misc
1191,temperature,condition-misc
1191,(,null
1191,RT,null
1191,),null
1191,for,null
1191,24,number
1191,h,condition-unit
1191,",",null
1191,the,null
1191,sample,unspecified-material
1191,was,null
1191,dried,operation
1191,at,null
1191,90,number
1191,degC,condition-unit
1191,for,null
1191,24,number
1191,h,condition-unit
1191,",",null
1191,followed,operation
1191,by,null
1191,calcination,operation
1191,in,null
1191,static,null
1191,air,gas
1191,at,null
1191,500,number
1191,or,null
1191,800,number
1191,degC,condition-unit
1191,for,null
1191,4,number
1191,h,condition-unit
1191,.,null
1192,ZnO,target
1192,nanorods,property-misc
1192,were,null
1192,synthesized,operation
1192,similar,null
1192,to,null
1192,our,null
1192,previous,null
1192,work,null
1192,with,null
1192,a,null
1192,little,null
1192,modification,null
1192,[11],null
1192,.,null
1193,In,null
1193,a,null
1193,typical,null
1193,procedure,null
1193,",",null
1193,Zn(NO3)2*6H2O,precursor
1193,(,null
1193,Reagent,material-descriptor
1193,Grade,material-descriptor
1193,",",null
1193,98,number
1193,%,amount-unit
1193,Sigma-Aldrich,brand
1193,),null
1193,was,null
1193,dissolved,operation
1193,in,null
1193,100,number
1193,ml,amount-unit
1193,of,null
1193,deionized,material-descriptor
1193,water,solvent
1193,to,null
1193,make,null
1193,0.1,number
1193,M,amount-unit
1193,solution,unspecified-material
1193,.,null
1194,Ammonia,material
1194,water,solvent
1194,was,null
1194,added,operation
1194,to,null
1194,this,null
1194,solution,unspecified-material
1194,to,null
1194,make,null
1194,pH,amount-unit
1194,7,number
1194,",",null
1194,followed,operation
1194,by,null
1194,vigorous,null
1194,stirring,operation
1194,for,null
1194,1,number
1194,h,condition-unit
1194,.,null
1195,A,null
1195,white,null
1195,precipitate,unspecified-material
1195,(,null
1195,Zn(OH)2,material
1195,),null
1195,was,null
1195,produced,operation
1195,which,null
1195,was,null
1195,collected,operation
1195,by,null
1195,centrifugation,operation
1195,and,null
1195,washed,operation
1195,thoroughly,null
1195,with,null
1195,deionized,material-descriptor
1195,water,solvent
1195,.,null
1196,Then,null
1196,the,null
1196,precipitate,unspecified-material
1196,was,null
1196,transferred,operation
1196,into,null
1196,35,number
1196,ml,amount-unit
1196,water,solvent
1196,containing,null
1196,0.1,number
1196,M,amount-unit
1196,of,null
1196,CTAB,material
1196,(,null
1196,Aldrich,brand
1196,),null
1196,and,null
1196,charged,operation
1196,in,null
1196,a,null
1196,100,number
1196,ml,apparatus-unit
1196,capacity,null
1196,autoclave,synthesis-apparatus
1196,with,null
1196,Teflon,apparatus-descriptor
1196,liner,apparatus-descriptor
1196,.,null
1197,Microwave,meta
1197,assisted,meta
1197,hydrothermal,meta
1197,reaction,meta
1197,was,null
1197,carried,operation
1197,out,operation
1197,at,null
1197,150,number
1197,degC,condition-unit
1197,for,null
1197,1,number
1197,h,condition-unit
1197,in,null
1197,microwave,synthesis-apparatus
1197,oven,synthesis-apparatus
1197,(,null
1197,MARS,brand
1197,;,null
1197,CEM,null
1197,),null
1197,.,null
1198,After,null
1198,completion,null
1198,of,null
1198,the,null
1198,reaction,null
1198,",",null
1198,it,null
1198,was,null
1198,cooled,operation
1198,to,null
1198,room,condition-misc
1198,temperature,condition-misc
1198,and,null
1198,powder,material-descriptor
1198,sample,unspecified-material
1198,was,null
1198,collected,operation
1198,by,null
1198,centrifugation,operation
1198,.,null
1199,Powdered,material-descriptor
1199,sample,unspecified-material
1199,was,null
1199,thoroughly,null
1199,washed,operation
1199,with,null
1199,deionized,material-descriptor
1199,water,solvent
1199,and,null
1199,ethanol,solvent
1199,.,null
1200,Finally,null
1200,",",null
